Opportunities.Decision Maker Identified,Opportunities.DaysToClose,Opportunities.Campaign Name,Opportunities.Budget,Opportunities.Discount,Opportunities.Opportunity Owner Name,CountNonNull(Opportunities.Status),
false,74,(Blank),4750,0.062,Greg Winston,1,"1,42,43"
false,74,(Blank),4750,0.062,Renee Lo,2,"2,3,5"
false,74,(Blank),4750,0.062,Sanjay Shah,2,"2,5,7"
false,74,(Blank),4875,0.063,Alicia Thomber,2,"2,7,9"
false,74,(Blank),4375,0.063,Julian Isla,1,"1,43,44"
false,74,(Blank),4375,0.062,Greg Winston,1,"1,44,45"
false,74,(Blank),1500,0.063,Julian Isla,1,"1,45,46"
false,74,(Blank),1500,0.062,Greg Winston,1,"1,46,47"
false,74,(Blank),1500,0.062,Sanjay Shah,1,"1,47,48"
false,74,(Blank),1500,0.065,Renee Lo,1,"1,48,49"
false,74,(Blank),1250,0.063,Spencer Low,1,"1,49,50"
false,74,(Blank),1375,0.063,David So,2,"2,9,11"
false,74,(Blank),1375,0.063,Alicia Thomber,2,"2,11,13"
false,74,(Blank),1375,0.063,Julian Isla,1,"1,50,51"
false,74,(Blank),1750,0.063,Alicia Thomber,1,"1,51,52"
false,74,(Blank),1750,0.063,Julian Isla,1,"1,52,53"
false,74,(Blank),1750,0.062,Renee Lo,1,"1,53,54"
false,74,(Blank),3000,0.063,Alicia Thomber,1,"1,54,55"
false,74,(Blank),3000,0.063,Spencer Low,1,"1,55,56"
false,74,(Blank),2500,0.063,David So,1,"1,56,57"
false,74,(Blank),2500,0.063,Alicia Thomber,2,"2,13,15"
false,74,(Blank),2500,0.063,Spencer Low,2,"2,15,17"
false,74,(Blank),2750,0.063,Alicia Thomber,1,"1,57,58"
false,74,(Blank),2750,0.063,Spencer Low,1,"1,58,59"
false,74,(Blank),2750,0.063,Julian Isla,1,"1,59,60"
false,74,(Blank),2750,0.062,Renee Lo,1,"1,60,61"
false,74,(Blank),2750,0.065,Renee Lo,1,"1,61,62"
false,74,(Blank),2875,0.063,Spencer Low,1,"1,62,63"
false,74,(Blank),2625,0.063,Alicia Thomber,1,
false,74,(Blank),2625,0.063,Julian Isla,1,
false,74,(Blank),2625,0.062,Greg Winston,1,
false,74,(Blank),1875,0.063,Alicia Thomber,2,"2,17,19"
false,74,(Blank),2125,0.063,David So,2,"2,19,21"
false,74,(Blank),2125,0.063,Alicia Thomber,1,
false,74,(Blank),2125,0.065,Renee Lo,1,
false,74,(Blank),2250,0.062,Anne Weiler,1,
false,74,(Blank),6125,0.063,Alicia Thomber,1,
false,74,(Blank),6125,0.063,Spencer Low,1,
false,74,(Blank),6125,0.065,Renee Lo,2,"2,21,23"
false,74,(Blank),2000,0.062,Sanjay Shah,1,
false,74,(Blank),5625,0.063,Julian Isla,1,
false,74,(Blank),5625,0.065,Renee Lo,1,
false,74,(Blank),5250,0.063,Alicia Thomber,1,
false,74,(Blank),5250,0.062,Greg Winston,1,
false,74,(Blank),5250,0.062,Sanjay Shah,1,
false,74,(Blank),5375,0.063,Eric Gruber,2,"2,23,25"
false,74,(Blank),5375,0.062,Renee Lo,1,
false,74,(Blank),5750,0.063,Alicia Thomber,1,
false,74,(Blank),5750,0.062,Greg Winston,1,
false,74,(Blank),5750,0.062,Renee Lo,1,
false,74,(Blank),6000,0.063,Alicia Thomber,1,
false,74,(Blank),6000,0.062,Sanjay Shah,1,
false,74,(Blank),5000,0.063,Julian Isla,1,
false,74,(Blank),5125,0.062,Anne Weiler,1,
false,74,(Blank),5125,0.062,Greg Winston,1,
false,74,(Blank),5875,0.063,Alicia Thomber,3,"3,0,3"
false,74,(Blank),5875,0.062,Greg Winston,1,
false,76,(Blank),3250,0.033,Molly Clark,8,"8,0,8"
false,76,(Blank),3250,0.033,Spencer Low,1,"1,135,136"
false,76,(Blank),3250,0.035,Anne Weiler,1,"1,136,137"
false,76,(Blank),3250,0.038,Spencer Low,1,"1,137,138"
false,76,(Blank),3250,0.063,Spencer Low,1,"1,138,139"
false,76,(Blank),3250,0.04,Renee Lo,1,"1,139,140"
false,76,(Blank),3500,0.033,Molly Clark,2,"2,101,103"
false,76,(Blank),3500,0.033,Alicia Thomber,1,"1,140,141"
false,76,(Blank),3500,0.033,Jeff Hay,1,"1,141,142"
false,76,(Blank),3500,0.035,Anne Weiler,1,"1,142,143"
false,76,(Blank),3500,0.038,Alicia Thomber,1,"1,143,144"
false,76,(Blank),3125,0.033,Molly Clark,8,"8,8,16"
false,76,(Blank),3125,0.033,David So,2,"2,103,105"
false,76,(Blank),3125,0.033,Alicia Thomber,2,"2,105,107"
false,76,(Blank),3125,0.032,Anne Weiler,1,"1,144,145"
false,76,(Blank),3125,0.035,Molly Clark,1,"1,145,146"
false,76,(Blank),3125,0.038,Alicia Thomber,1,"1,146,147"
false,76,(Blank),3375,0.033,Molly Clark,4,"4,69,73"
false,76,(Blank),3375,0.035,Molly Clark,1,
false,76,(Blank),3625,0.033,Molly Clark,3,"3,77,80"
false,76,(Blank),3625,0.033,David So,1,
false,76,(Blank),3625,0.063,Spencer Low,1,
false,76,(Blank),4125,0.033,Molly Clark,2,"2,107,109"
false,76,(Blank),4125,0.033,David So,1,
false,76,(Blank),4125,0.033,Alicia Thomber,3,"3,80,83"
false,76,(Blank),4125,0.035,Anne Weiler,1,
false,76,(Blank),4125,0.063,Alicia Thomber,1,
false,76,(Blank),3875,0.033,Molly Clark,6,"6,31,37"
false,76,(Blank),3875,0.035,Anne Weiler,1,
false,76,(Blank),3875,0.063,Spencer Low,1,
false,76,(Blank),3875,0.04,Renee Lo,1,
false,76,(Blank),4250,0.033,Molly Clark,8,"8,16,24"
false,76,(Blank),4250,0.033,David So,2,"2,109,111"
false,76,(Blank),4250,0.035,Anne Weiler,2,"2,111,113"
false,76,(Blank),4250,0.038,Julian Isla,1,
false,76,(Blank),3750,0.033,Molly Clark,3,"3,83,86"
false,76,(Blank),3750,0.033,David So,1,
false,76,(Blank),3750,0.032,Renee Lo,1,
false,76,(Blank),3750,0.035,Molly Clark,1,
false,76,(Blank),4000,0.033,Molly Clark,4,"4,73,77"
false,76,(Blank),4000,0.033,David So,1,
false,76,(Blank),4000,0.035,Anne Weiler,1,
false,76,(Blank),4500,0.033,Molly Clark,6,"6,37,43"
false,76,(Blank),4500,0.032,Renee Lo,1,
false,76,(Blank),4500,0.035,Molly Clark,1,
false,76,(Blank),4500,0.038,Alicia Thomber,1,
false,76,(Blank),4625,0.033,Molly Clark,7,"7,24,31"
false,76,(Blank),4625,0.033,David So,3,"3,86,89"
false,76,(Blank),4625,0.035,Anne Weiler,1,
false,76,(Blank),4625,0.038,Spencer Low,1,
false,76,(Blank),4750,0.033,Molly Clark,5,"5,49,54"
false,76,(Blank),4750,0.033,David So,1,
false,76,(Blank),4750,0.033,Alicia Thomber,3,"3,89,92"
false,76,(Blank),4875,0.033,Molly Clark,3,"3,92,95"
false,76,(Blank),4875,0.033,David So,1,
false,76,(Blank),4875,0.038,Alicia Thomber,1,
false,76,(Blank),4375,0.033,Molly Clark,5,"5,54,59"
false,76,(Blank),4375,0.033,David So,1,
false,76,(Blank),4375,0.033,Alicia Thomber,1,
false,76,(Blank),4375,0.035,Anne Weiler,1,
false,76,(Blank),1500,0.063,Spencer Low,1,
false,76,(Blank),1375,0.038,Julian Isla,1,
false,76,(Blank),1375,0.037,Anne Weiler,1,
false,76,(Blank),1375,0.037,Sanjay Shah,1,
false,76,(Blank),1375,0.023,Alicia Thomber,1,
false,76,(Blank),1375,0.023,Julian Isla,1,
false,76,(Blank),1625,0.038,Alicia Thomber,1,
false,76,(Blank),1625,0.023,Alicia Thomber,1,
false,76,(Blank),1625,0.023,Spencer Low,1,
false,76,(Blank),1625,0.023,Julian Isla,1,
false,76,(Blank),1750,0.023,Alicia Thomber,1,
false,76,(Blank),1750,0.023,Spencer Low,1,
false,76,(Blank),1750,0.023,Julian Isla,1,
false,76,(Blank),3000,0.038,Alicia Thomber,1,
false,76,(Blank),3000,0.063,Alicia Thomber,1,
false,76,(Blank),3000,0.063,Spencer Low,1,
false,76,(Blank),3000,0.037,Anne Weiler,1,
false,76,(Blank),2500,0.033,David So,1,
false,76,(Blank),2750,0.033,Molly Clark,1,
false,76,(Blank),2750,0.037,Renee Lo,1,
false,76,(Blank),2875,0.033,Molly Clark,2,"2,113,115"
false,76,(Blank),2875,0.038,David So,1,
false,76,(Blank),2875,0.038,Spencer Low,1,
false,76,(Blank),1000,0.033,David So,1,
false,76,(Blank),1000,0.038,Alicia Thomber,1,
false,76,(Blank),625,0.033,Molly Clark,3,"3,95,98"
false,76,(Blank),625,0.038,Julian Isla,1,
false,76,(Blank),1125,0.033,Molly Clark,5,"5,59,64"
false,76,(Blank),1125,0.033,David So,1,
false,76,(Blank),1125,0.032,Renee Lo,1,
false,76,(Blank),1125,0.035,Anne Weiler,1,
false,76,(Blank),2625,0.038,Alicia Thomber,1,
false,76,(Blank),2625,0.038,Julian Isla,2,"2,115,117"
false,76,(Blank),2625,0.04,Renee Lo,1,
false,76,(Blank),875,0.033,Molly Clark,2,"2,117,119"
false,76,(Blank),875,0.033,David So,1,
false,76,(Blank),875,0.033,Alicia Thomber,1,
false,76,(Blank),875,0.038,Spencer Low,1,
false,76,(Blank),750,0.033,Molly Clark,2,"2,119,121"
false,76,(Blank),750,0.033,Alicia Thomber,1,
false,76,(Blank),750,0.038,Alicia Thomber,1,
false,76,(Blank),250,0.033,Molly Clark,6,"6,43,49"
false,76,(Blank),375,0.033,Molly Clark,2,"2,121,123"
false,76,(Blank),375,0.033,Alicia Thomber,1,
false,76,(Blank),500,0.033,Molly Clark,3,"3,98,101"
false,76,(Blank),125,0.033,Molly Clark,5,"5,64,69"
false,76,(Blank),125,0.033,Spencer Low,1,
false,76,(Blank),2375,0.038,Alicia Thomber,1,
false,76,(Blank),2375,0.038,Spencer Low,1,
false,76,(Blank),2375,0.04,Renee Lo,1,
false,76,(Blank),2125,0.038,David So,1,
false,76,(Blank),2125,0.038,Julian Isla,2,"2,123,125"
false,76,(Blank),2125,0.037,Anne Weiler,1,
false,76,(Blank),2125,0.037,Renee Lo,1,
false,76,(Blank),6125,0.033,David So,1,
false,76,(Blank),6125,0.038,Spencer Low,1,
false,76,(Blank),5625,0.033,Molly Clark,1,
false,76,(Blank),5250,0.033,Jeff Hay,1,
false,76,(Blank),5375,0.033,Molly Clark,2,"2,125,127"
false,76,(Blank),5375,0.033,David So,2,"2,127,129"
false,76,(Blank),5375,0.063,Alicia Thomber,1,
false,76,(Blank),5750,0.033,Molly Clark,1,
false,76,(Blank),5750,0.063,Alicia Thomber,1,
false,76,(Blank),6000,0.033,Molly Clark,1,
false,76,(Blank),6000,0.063,Alicia Thomber,1,
false,76,(Blank),6000,0.063,Spencer Low,1,
false,76,(Blank),6000,0.062,Renee Lo,1,
false,76,(Blank),5000,0.038,Spencer Low,1,
false,76,(Blank),5125,0.033,Spencer Low,1,
false,76,(Blank),5125,0.032,Renee Lo,1,
false,76,(Blank),5125,0.038,Spencer Low,1,
false,76,(Blank),5875,0.033,Spencer Low,1,
false,76,(Blank),5500,0.033,David So,1,
false,76,Monthly Newsletter,3250,0.038,Molly Clark,2,"2,129,131"
false,76,Monthly Newsletter,3500,0.038,Molly Clark,2,"2,131,133"
false,76,Monthly Newsletter,4125,0.037,Renee Lo,1,
false,76,Monthly Newsletter,4000,0.038,Molly Clark,1,
false,76,Monthly Newsletter,4000,0.038,Spencer Low,1,
false,76,Monthly Newsletter,1250,0.028,Spencer Low,1,
false,76,Monthly Newsletter,1375,0.028,Spencer Low,1,
false,76,Monthly Newsletter,1750,0.028,Alicia Thomber,2,"2,133,135"
false,77,(Blank),3125,0.038,Alicia Thomber,1,"1,0,1"
false,77,(Blank),3375,0.033,Molly Clark,1,"1,1,2"
false,77,(Blank),3625,0.033,Molly Clark,1,"1,2,3"
false,77,(Blank),3625,0.038,Alicia Thomber,1,"1,3,4"
false,77,(Blank),4375,0.033,Molly Clark,1,"1,4,5"
false,77,(Blank),1500,0.037,Renee Lo,1,"1,5,6"
false,77,(Blank),1375,0.038,Alicia Thomber,1,"1,6,7"
false,77,(Blank),2875,0.033,Molly Clark,1,"1,7,8"
false,77,(Blank),1125,0.033,Molly Clark,1,"1,8,9"
false,77,(Blank),250,0.033,Molly Clark,1,"1,9,10"
false,77,(Blank),2250,0.038,Spencer Low,1,"1,10,11"
false,77,(Blank),6125,0.033,Molly Clark,1,"1,11,12"
false,77,(Blank),2000,0.038,Alicia Thomber,1,"1,12,13"
false,77,(Blank),5500,0.033,Molly Clark,1,"1,13,14"
false,78,(Blank),3250,0.033,David So,1,
false,78,(Blank),3250,0.033,Alicia Thomber,3,"3,44,47"
false,78,(Blank),3250,0.033,Spencer Low,2,"2,77,79"
false,78,(Blank),3250,0.033,Julian Isla,1,
false,78,(Blank),3250,0.013,Molly Clark,1,
false,78,(Blank),3250,0.032,Renee Lo,1,
false,78,(Blank),3250,0.032,Sanjay Shah,1,
false,78,(Blank),3250,0.035,Renee Lo,1,
false,78,(Blank),3500,0.033,Alicia Thomber,1,
false,78,(Blank),3500,0.033,Spencer Low,2,"2,79,81"
false,78,(Blank),3500,0.032,Anne Weiler,1,
false,78,(Blank),3500,0.032,Renee Lo,2,"2,81,83"
false,78,(Blank),3500,0.038,Molly Clark,1,
false,78,(Blank),3500,0.063,David So,2,"2,83,85"
false,78,(Blank),3500,0.063,Jeff Hay,1,
false,78,(Blank),3125,0.033,Alicia Thomber,1,
false,78,(Blank),3125,0.032,Anne Weiler,3,"3,47,50"
false,78,(Blank),3125,0.032,Renee Lo,1,
false,78,(Blank),3125,0.032,Sanjay Shah,1,
false,78,(Blank),3125,0.038,David So,1,
false,78,(Blank),3125,0.063,David So,1,
false,78,(Blank),3125,0.031,Sanjay Shah,1,
false,78,(Blank),3125,0.037,Greg Winston,1,
false,78,(Blank),3375,0.033,David So,5,"5,6,11"
false,78,(Blank),3375,0.033,Alicia Thomber,1,
false,78,(Blank),3375,0.033,Spencer Low,4,"4,16,20"
false,78,(Blank),3375,0.033,Julian Isla,4,"4,20,24"
false,78,(Blank),3375,0.032,Anne Weiler,1,
false,78,(Blank),3375,0.032,Renee Lo,1,
false,78,(Blank),3375,0.038,Molly Clark,1,
false,78,(Blank),3625,0.033,David So,3,"3,50,53"
false,78,(Blank),3625,0.033,Alicia Thomber,4,"4,24,28"
false,78,(Blank),3625,0.033,Julian Isla,1,
false,78,(Blank),3625,0.013,Molly Clark,1,
false,78,(Blank),3625,0.032,Anne Weiler,1,
false,78,(Blank),3625,0.032,Renee Lo,1,
false,78,(Blank),3625,0.032,Sanjay Shah,1,
false,78,(Blank),4125,0.033,David So,1,
false,78,(Blank),4125,0.033,Alicia Thomber,1,
false,78,(Blank),4125,0.033,Spencer Low,2,"2,85,87"
false,78,(Blank),4125,0.013,Molly Clark,3,"3,53,56"
false,78,(Blank),4125,0.032,Renee Lo,1,
false,78,(Blank),4125,0.035,Renee Lo,1,
false,78,(Blank),4125,0.038,Molly Clark,1,
false,78,(Blank),3875,0.033,David So,1,
false,78,(Blank),3875,0.033,Alicia Thomber,2,"2,87,89"
false,78,(Blank),3875,0.033,Spencer Low,1,
false,78,(Blank),3875,0.033,Julian Isla,3,"3,56,59"
false,78,(Blank),3875,0.013,Molly Clark,1,
false,78,(Blank),3875,0.032,Renee Lo,2,"2,89,91"
false,78,(Blank),3875,0.035,Renee Lo,1,
false,78,(Blank),3875,0.038,Eric Gruber,1,
false,78,(Blank),3875,0.063,Eric Gruber,1,
false,78,(Blank),4250,0.033,David So,1,
false,78,(Blank),4250,0.033,Alicia Thomber,4,"4,28,32"
false,78,(Blank),4250,0.033,Spencer Low,2,"2,91,93"
false,78,(Blank),4250,0.013,Molly Clark,1,
false,78,(Blank),4250,0.032,Anne Weiler,1,
false,78,(Blank),4250,0.032,Sanjay Shah,2,"2,93,95"
false,78,(Blank),4250,0.035,Renee Lo,1,
false,78,(Blank),4250,0.031,Sanjay Shah,1,
false,78,(Blank),3750,0.033,David So,1,
false,78,(Blank),3750,0.033,Alicia Thomber,3,"3,59,62"
false,78,(Blank),3750,0.033,Spencer Low,1,
false,78,(Blank),3750,0.035,Renee Lo,1,
false,78,(Blank),4000,0.033,Alicia Thomber,2,"2,95,97"
false,78,(Blank),4000,0.033,Spencer Low,1,
false,78,(Blank),4000,0.033,Julian Isla,1,
false,78,(Blank),4000,0.013,Molly Clark,2,"2,97,99"
false,78,(Blank),4000,0.032,Sanjay Shah,1,
false,78,(Blank),4000,0.035,Renee Lo,1,
false,78,(Blank),4000,0.037,Greg Winston,1,
false,78,(Blank),4500,0.033,Alicia Thomber,4,"4,32,36"
false,78,(Blank),4500,0.033,Spencer Low,2,"2,99,101"
false,78,(Blank),4500,0.033,Julian Isla,2,"2,101,103"
false,78,(Blank),4500,0.013,Molly Clark,1,
false,78,(Blank),4500,0.032,Renee Lo,2,"2,103,105"
false,78,(Blank),4500,0.035,Renee Lo,1,
false,78,(Blank),4500,0.031,Sanjay Shah,1,
false,78,(Blank),4500,0.037,Greg Winston,1,
false,78,(Blank),4625,0.033,Spencer Low,1,
false,78,(Blank),4625,0.033,Julian Isla,1,
false,78,(Blank),4625,0.032,Anne Weiler,1,
false,78,(Blank),4625,0.035,Renee Lo,2,"2,105,107"
false,78,(Blank),4750,0.033,Alicia Thomber,3,"3,62,65"
false,78,(Blank),4750,0.033,Spencer Low,3,"3,65,68"
false,78,(Blank),4750,0.033,Julian Isla,2,"2,107,109"
false,78,(Blank),4750,0.032,Renee Lo,1,
false,78,(Blank),4750,0.063,Eric Gruber,1,
false,78,(Blank),4750,0.031,Sanjay Shah,1,
false,78,(Blank),4875,0.033,Alicia Thomber,4,"4,36,40"
false,78,(Blank),4875,0.033,Spencer Low,4,"4,40,44"
false,78,(Blank),4875,0.033,Julian Isla,1,
false,78,(Blank),4875,0.035,Renee Lo,1,
false,78,(Blank),4375,0.033,Alicia Thomber,5,"5,11,16"
false,78,(Blank),4375,0.033,Spencer Low,1,
false,78,(Blank),4375,0.033,Julian Isla,3,"3,68,71"
false,78,(Blank),4375,0.032,Anne Weiler,1,
false,78,(Blank),4375,0.032,Sanjay Shah,1,
false,78,(Blank),4375,0.065,Anne Weiler,1,
false,78,(Blank),1500,0.038,Molly Clark,2,"2,109,111"
false,78,(Blank),1500,0.038,Eric Gruber,1,
false,78,(Blank),1500,0.04,Molly Clark,1,
false,78,(Blank),1500,0.023,Molly Clark,1,
false,78,(Blank),1250,0.037,Greg Winston,1,
false,78,(Blank),1250,0.062,Greg Winston,1,
false,78,(Blank),1250,0.023,Molly Clark,1,
false,78,(Blank),1250,0.023,Alicia Thomber,2,"2,111,113"
false,78,(Blank),1250,0.023,Spencer Low,1,
false,78,(Blank),1250,0.023,Julian Isla,1,
false,78,(Blank),1375,0.063,David So,1,
false,78,(Blank),1375,0.023,Molly Clark,1,
false,78,(Blank),1375,0.023,Alicia Thomber,1,
false,78,(Blank),1625,0.023,Molly Clark,1,
false,78,(Blank),1750,0.023,Spencer Low,1,
false,78,(Blank),1750,0.023,Julian Isla,1,
false,78,(Blank),3000,0.033,Alicia Thomber,2,"2,113,115"
false,78,(Blank),3000,0.033,Spencer Low,1,
false,78,(Blank),3000,0.013,Molly Clark,1,
false,78,(Blank),3000,0.063,David So,1,
false,78,(Blank),2500,0.033,Spencer Low,1,
false,78,(Blank),2500,0.032,Anne Weiler,1,
false,78,(Blank),2500,0.038,Molly Clark,1,
false,78,(Blank),2750,0.033,Spencer Low,1,
false,78,(Blank),2750,0.062,Greg Winston,1,
false,78,(Blank),2875,0.033,Spencer Low,1,
false,78,(Blank),2875,0.033,Julian Isla,1,
false,78,(Blank),2875,0.038,David So,1,
false,78,(Blank),1000,0.033,Alicia Thomber,1,
false,78,(Blank),1000,0.032,Anne Weiler,2,"2,115,117"
false,78,(Blank),1000,0.032,Renee Lo,1,
false,78,(Blank),625,0.033,David So,1,
false,78,(Blank),625,0.033,Alicia Thomber,1,
false,78,(Blank),625,0.035,Renee Lo,1,
false,78,(Blank),1125,0.033,Alicia Thomber,3,"3,71,74"
false,78,(Blank),1125,0.033,Spencer Low,1,
false,78,(Blank),1125,0.033,Julian Isla,6,"6,0,6"
false,78,(Blank),2625,0.033,Spencer Low,1,
false,78,(Blank),2625,0.038,Molly Clark,1,
false,78,(Blank),875,0.033,Alicia Thomber,2,"2,117,119"
false,78,(Blank),875,0.033,Spencer Low,1,
false,78,(Blank),875,0.033,Julian Isla,1,
false,78,(Blank),875,0.032,Renee Lo,2,"2,119,121"
false,78,(Blank),875,0.035,Renee Lo,1,
false,78,(Blank),875,0.031,Sanjay Shah,1,
false,78,(Blank),750,0.033,Alicia Thomber,1,
false,78,(Blank),750,0.033,Julian Isla,2,"2,121,123"
false,78,(Blank),750,0.032,Anne Weiler,2,"2,123,125"
false,78,(Blank),750,0.032,Sanjay Shah,1,
false,78,(Blank),250,0.033,Alicia Thomber,1,
false,78,(Blank),250,0.033,Spencer Low,1,
false,78,(Blank),250,0.033,Julian Isla,1,
false,78,(Blank),250,0.032,Anne Weiler,2,"2,125,127"
false,78,(Blank),250,0.032,Renee Lo,1,
false,78,(Blank),250,0.032,Sanjay Shah,1,
false,78,(Blank),375,0.033,Spencer Low,1,
false,78,(Blank),500,0.033,David So,2,"2,127,129"
false,78,(Blank),500,0.033,Alicia Thomber,1,
false,78,(Blank),500,0.033,Julian Isla,2,"2,129,131"
false,78,(Blank),500,0.032,Anne Weiler,3,"3,74,77"
false,78,(Blank),500,0.032,Renee Lo,1,
false,78,(Blank),500,0.032,Sanjay Shah,1,
false,78,(Blank),500,0.035,Renee Lo,1,
false,78,(Blank),125,0.033,Alicia Thomber,1,
false,78,(Blank),125,0.032,Renee Lo,1,
false,78,(Blank),1875,0.037,Greg Winston,1,
false,78,(Blank),2375,0.063,Eric Gruber,1,
false,78,(Blank),2125,0.063,Eric Gruber,1,
false,78,(Blank),2250,0.063,Eric Gruber,1,
false,78,(Blank),6125,0.033,Spencer Low,2,"2,131,133"
false,78,(Blank),6125,0.038,Eric Gruber,1,
false,78,(Blank),6125,0.062,Greg Winston,1,
false,78,(Blank),2000,0.062,Greg Winston,1,
false,78,(Blank),5250,0.033,David So,1,
false,78,(Blank),5250,0.033,Julian Isla,1,
false,78,(Blank),5250,0.038,Molly Clark,1,
false,78,(Blank),5250,0.063,David So,1,
false,78,(Blank),5375,0.062,Greg Winston,1,
false,78,(Blank),5750,0.033,Alicia Thomber,1,
false,78,(Blank),5750,0.033,Spencer Low,2,"2,133,135"
false,78,(Blank),6000,0.032,Renee Lo,1,
false,78,(Blank),5000,0.033,Alicia Thomber,1,
false,78,(Blank),5125,0.033,Julian Isla,1,
false,78,(Blank),5875,0.033,Alicia Thomber,1,
false,78,(Blank),5875,0.063,Eric Gruber,1,
false,78,Monthly Newsletter,3250,0.038,Alicia Thomber,2,
false,78,Monthly Newsletter,3250,0.038,Julian Isla,1,
false,78,Monthly Newsletter,3500,0.038,Alicia Thomber,1,
false,78,Monthly Newsletter,3500,0.04,Renee Lo,1,
false,78,Monthly Newsletter,3125,0.037,Renee Lo,1,
false,78,Monthly Newsletter,3375,0.038,Alicia Thomber,1,
false,78,Monthly Newsletter,4125,0.038,Alicia Thomber,1,
false,78,Monthly Newsletter,4125,0.038,Spencer Low,1,
false,78,Monthly Newsletter,3875,0.038,David So,1,
false,78,Monthly Newsletter,3750,0.038,Alicia Thomber,1,
false,78,Monthly Newsletter,3750,0.038,Spencer Low,1,
false,78,Monthly Newsletter,4000,0.038,Julian Isla,1,
false,78,Monthly Newsletter,1250,0.028,Molly Clark,1,
false,80,(Blank),3250,0.033,Molly Clark,1,"1,95,96"
false,80,(Blank),3250,0.033,Spencer Low,3,"3,6,9"
false,80,(Blank),3250,0.035,Molly Clark,1,"1,96,97"
false,80,(Blank),3250,0.065,Anne Weiler,1,"1,97,98"
false,80,(Blank),3500,0.033,Molly Clark,2,"2,21,23"
false,80,(Blank),3500,0.033,Alicia Thomber,1,"1,98,99"
false,80,(Blank),3500,0.035,Molly Clark,1,"1,99,100"
false,80,(Blank),3500,0.038,Molly Clark,1,"1,100,101"
false,80,(Blank),3500,0.063,David So,2,"2,23,25"
false,80,(Blank),3500,0.062,Greg Winston,1,"1,101,102"
false,80,(Blank),3500,0.065,Anne Weiler,2,"2,25,27"
false,80,(Blank),3125,0.033,Molly Clark,1,
false,80,(Blank),3125,0.033,Spencer Low,2,"2,27,29"
false,80,(Blank),3125,0.038,Spencer Low,1,
false,80,(Blank),3125,0.063,David So,1,
false,80,(Blank),3125,0.065,Anne Weiler,1,
false,80,(Blank),3375,0.033,Molly Clark,6,"6,0,6"
false,80,(Blank),3375,0.033,Alicia Thomber,1,
false,80,(Blank),3375,0.035,Molly Clark,1,
false,80,(Blank),3375,0.038,Spencer Low,1,
false,80,(Blank),3625,0.033,Molly Clark,1,
false,80,(Blank),3625,0.033,Alicia Thomber,3,"3,9,12"
false,80,(Blank),3625,0.038,Alicia Thomber,1,
false,80,(Blank),3625,0.063,Jeff Hay,1,
false,80,(Blank),4125,0.033,Alicia Thomber,1,
false,80,(Blank),4125,0.032,Renee Lo,1,
false,80,(Blank),4125,0.035,Molly Clark,2,"2,29,31"
false,80,(Blank),4125,0.062,Greg Winston,1,
false,80,(Blank),4125,0.065,Anne Weiler,1,
false,80,(Blank),3875,0.033,Molly Clark,1,
false,80,(Blank),3875,0.033,Alicia Thomber,1,
false,80,(Blank),3875,0.033,Spencer Low,1,
false,80,(Blank),3875,0.032,Renee Lo,2,"2,31,33"
false,80,(Blank),3875,0.038,Alicia Thomber,1,
false,80,(Blank),3875,0.063,David So,1,
false,80,(Blank),3875,0.062,Anne Weiler,1,
false,80,(Blank),3875,0.065,Anne Weiler,2,"2,33,35"
false,80,(Blank),4250,0.033,Molly Clark,3,"3,12,15"
false,80,(Blank),4250,0.033,Alicia Thomber,1,
false,80,(Blank),4250,0.033,Spencer Low,2,"2,35,37"
false,80,(Blank),4250,0.032,Renee Lo,1,
false,80,(Blank),4250,0.035,Molly Clark,1,
false,80,(Blank),4250,0.063,David So,1,
false,80,(Blank),4250,0.065,Anne Weiler,1,
false,80,(Blank),3750,0.033,Molly Clark,2,"2,37,39"
false,80,(Blank),3750,0.033,Alicia Thomber,1,
false,80,(Blank),3750,0.063,David So,1,
false,80,(Blank),3750,0.062,Anne Weiler,1,
false,80,(Blank),4000,0.033,Molly Clark,2,"2,39,41"
false,80,(Blank),4000,0.033,Spencer Low,1,
false,80,(Blank),4000,0.032,Renee Lo,2,"2,41,43"
false,80,(Blank),4000,0.063,David So,2,"2,43,45"
false,80,(Blank),4000,0.065,Anne Weiler,1,
false,80,(Blank),4500,0.033,Molly Clark,1,
false,80,(Blank),4500,0.033,Alicia Thomber,2,"2,45,47"
false,80,(Blank),4500,0.032,Renee Lo,2,"2,47,49"
false,80,(Blank),4500,0.063,Jeff Hay,1,
false,80,(Blank),4500,0.065,Anne Weiler,2,"2,49,51"
false,80,(Blank),4625,0.033,Molly Clark,1,
false,80,(Blank),4625,0.033,Alicia Thomber,2,"2,51,53"
false,80,(Blank),4625,0.033,Spencer Low,1,
false,80,(Blank),4625,0.063,Jeff Hay,1,
false,80,(Blank),4750,0.033,Alicia Thomber,3,"3,15,18"
false,80,(Blank),4750,0.035,Molly Clark,1,
false,80,(Blank),4750,0.063,David So,1,
false,80,(Blank),4750,0.063,Jeff Hay,1,
false,80,(Blank),4750,0.065,Anne Weiler,1,
false,80,(Blank),4875,0.033,Molly Clark,1,
false,80,(Blank),4875,0.033,Alicia Thomber,2,"2,53,55"
false,80,(Blank),4875,0.032,Renee Lo,1,
false,80,(Blank),4875,0.038,Julian Isla,1,
